13,9621
13,15121
13,8275
13,15059
13,15167
13,14037
13,14113
13,12559
13,11043
13,14695
13,11883
13,15527
13,10105
13,10183
13,10505
13,9409
13,15899
13,8855
13,14339
13,14753
13,12727
13,11453
13,15667
13,14611
13,11783
13,15203
13,11867
13,14743
13,14797
13,10473
13,15033
13,12263
13,9745
13,9679
13,9253
13,8831
13,13283
13,13801
13,8999
13,9529
13,13855
13,14341
13,14305
13,12109
13,15851
13,8675
13,15977
13,10685
13,10431
13,12829
13,10523
13,12287
13,15887
13,11297
13,9407
13,10929
13,15503
13,12901
13,12181
13,12643
13,11611
13,11329
13,12095
13,15955
13,9257
13,10785
13,13501
13,16273
13,14193
13,12505
13,11479
13,12041
13,10829
13,9373
13,8771
13,14941
13,16097
13,11075
13,10539
13,16225
13,10445
13,10741
13,8699
13,12469
13,8357
13,11499
13,14523
13,13269
13,11081
13,14287
13,13599
13,14163
13,8435
13,15147
13,12049
13,10413
13,13543
13,15881
13,9137
13,8653
13,10169
13,11309
13,9415
13,8219
13,15077
13,9347
13,13339
13,9085
13,9443
13,14295
13,14723
13,12029
13,14839
13,10411
13,16197
13,11413
13,10857
13,10063
13,15517
13,16093
13,10655
13,15373
13,13103
13,13513
13,13211
13,15531
13,11855
13,15973
13,15149
13,14671
13,15721
13,11279
13,12883
13,13149
13,12449
13,16201
13,14593
13,14889
13,9505
13,11029
13,15223
13,15395
13,12889
13,12597
13,13173
13,9003
13,9669
13,13605
13,9707
13,10463
13,9607
13,14441
13,15811
13,13019
13,15039
13,13207
13,14027
13,11439
13,13137
13,13825
13,11495
13,15187
13,11237
13,8367
13,14365
13,11163
13,8965
13,15257
13,12137
13,8393
13,12433
13,9197
13,9031
13,11427
13,12815
13,15545
13,9371
13,14599
13,12639
13,11623
13,14929
13,12741
13,10877
13,10275
13,10043
13,8599
13,9875
13,16189
13,10373
13,16035
13,16299
13,11933
13,11489
13,11817
13,14387
13,16165
13,12313
13,9247
13,15439
13,14035
13,16121
13,15287
13,13785
13,11225
13,11873
13,13997
13,10561
13,12409
13,9517
13,12959
13,9611
13,13015
13,14513
13,15669
13,13695
13,12415
13,11869
13,12361
13,12121
13,13031
13,15765
13,16183
13,14895
13,9733
13,15741
13,11141
13,16381
13,9185
13,9297
13,15825
13,14145
13,12517
13,10739
13,15937
13,8461
13,15877
13,12277
13,13939
13,8795
13,13623
13,11797
13,14831
13,14359
13,10187
13,14965
13,11663
13,9209
13,10755
13,12027
13,13531
13,11999
13,12549
13,16215
13,10099
13,13617
13,13249
13,8671
13,12929
13,10643
13,8605
13,11955
13,10987
13,9095
13,14579
13,8333
13,15611
13,8951
13,9773
13,15793
13,10917
13,12667
13,12527
13,15335
13,15157
13,8293
13,10115
13,12713
13,14795
13,8387
13,15391
13,11055
13,11561
13,12839
13,8469
13,14425
13,10615
13,11181
13,16153
13,16141
13,15205
13,14219
13,11403
13,9049
13,11961
13,15745
13,14233
13,8569
13,11307
13,14375
13,13447
13,10549
13,10679
13,12987
13,14725
13,9129
13,16375
13,8515
13,10265
13,8379
13,10247
13,8331
13,13459
13,9045
13,14765
13,9923
13,12253
13,9101
13,9817
13,15491
13,13227
13,8417
13,13077
13,12857
13,9911
13,15081
13,9591
13,15453
13,10949
13,9905
13,13871
13,15847
13,14845
13,13637
13,15053
13,14759
13,8507
13,14537
13,8909
13,11747
13,8641
13,15273
13,10781
13,10071
13,14063
13,11927
13,9791
13,14561
13,11135
13,15071
13,10077
13,13795
13,11589
13,13941
13,12781
13,12953
13,12309
13,12481
13,14243
13,12499
13,10299
13,15269
13,12295
13,16087
13,13725
13,10805
13,9803
13,10971
13,8231
13,11579
13,9109
13,14641
13,12969
13,15419
13,10767
13,10511
13,12479
13,13781
13,14199
13,15397
13,16209
13,10301
13,15681
13,14963
13,10967
13,10625
13,13979
13,14951
13,12799
13,16061
13,12809
13,15215
13,12621
13,13431
13,9973
13,9235
13,8689
13,11045
13,16011
13,11473
13,10581
13,10003
13,12769
13,9881
13,10559
13,9851
13,15099
13,15717
13,8381
13,13905
13,15799
13,10875
13,10865
13,14277
13,15193
13,12947
13,11377
13,10289
13,12763
13,9501
13,8741
13,11567
13,13753
13,16069
13,11327
13,12983
13,8495
13,15313
13,11009
13,14909
13,15693
13,8895
13,12391
13,15347
13,15915
13,12367
13,12209
13,12127
13,10921
13,12239
13,11063
13,13307
13,13861
13,11657
13,8841
13,13807
13,13255
13,12037
13,13465
13,12779
13,14855
13,11701
13,10271
13,14603
13,9687
13,13683
13,14301
13,10025
13,9555
13,13241
13,11849
13,12107
13,10207
13,15379
13,9917
13,14085
13,9647
13,12335
13,13285
13,10467
13,11691
13,13581
13,10671
13,9147
13,8759
13,8765
13,10453
13,14701
13,14107
13,8303
13,13561
13,15613
13,8639
13,14985
13,15061
13,13303
13,9557
13,15291
13,12269
13,13835
13,9625
13,14585
13,10995
13,14137
13,11461
13,15559
13,9963
13,9313
13,13377
13,11545
13,9495
13,14449
13,14803
13,13883
13,10091
13,13773
13,14125
13,8797
13,10691
13,15649
13,12745
13,14411
13,13981
13,12207
13,8859
13,11795
13,14095
13,8943
13,11261
13,9143
13,9863
13,9123
13,13969
13,13321
13,11575
13,16259
17,176897
17,220005
17,151029
17,142131
17,242211
17,260769
17,162569
17,252501
17,186491
17,203267
17,250995
17,175027
17,189875
17,172715
17,173431
17,174779
17,161731
17,178819
17,169975
17,184531
17,247399
17,165425
17,211947
17,149851
17,156603
17,145959
17,192539
17,252175
17,195805
17,189115
17,147115
17,174837
17,257267
17,144193
17,156195
17,220233
17,147301
17,147319
17,159627
17,221375
17,246473
17,252979
17,198731
17,183799
17,223371
17,165491
17,227891
17,142479
17,171725
17,162301
17,199825
17,140345
17,143579
17,175019
17,137871
17,173817
17,237427
17,247263
17,203041
17,223163
17,210643
17,184735
17,237385
17,205309
17,157273
17,206267
17,146369
17,148669
17,153227
17,185197
17,186959
17,179901
17,192373
17,147215
17,199295
17,189245
17,197047
17,169081
17,246595
17,201081
17,195123
17,229799
17,186115
17,255103
17,183679
17,157421
17,215975
17,223757
17,172143
17,154499
17,176209
17,154899
17,205403
17,160897
17,213355
17,221761
17,188141
17,172275
17,234167
17,227175
17,174811
17,160533
17,193577
17,139529
17,197003
17,165999
17,139537
17,232601
17,170283
17,237511
17,199851
17,205497
17,191507
17,131619
17,184619
17,131879
17,239679
17,209959
17,231461
17,135187
17,140887
17,231285
17,254883
17,208557
17,223529
17,219841
17,197143
17,140513
17,141985
17,146719
17,231803
17,256233
17,171569
17,174063
17,261545
17,229739
17,255149
17,142871
17,175801
17,223967
17,245729
17,209949
17,246993
17,233551
17,204989
17,220681
17,214857
17,257769
17,200599
17,159995
17,245339
17,173261
17,262061
17,240851
17,215335
17,164825
17,186611
17,211291
17,135889
17,137587
17,180917
17,236525
17,175641
17,242459
17,182279
17,177321
17,196335
17,171245
17,209327
17,213597
17,206205
17,182131
17,186217
17,188835
17,135241
17,137479
17,173915
17,133337
17,251231
17,235577
17,163029
17,208059
17,245107
17,171083
17,160745
17,156001
17,214821
17,249697
17,163727
17,199835
17,246055
17,161227
17,192209
17,221905
17,145049
17,177599
17,252581
17,179597
17,226449
17,199941
17,254459
17,254287
17,153557
17,137293
17,256171
17,246701
17,162829
17,159847
17,210603
17,144667
17,205303
17,184239
17,200941
17,141083
17,222597
17,194641
17,227707
17,239519
17,188943
17,219979
17,158889
17,253431
17,212489
17,188655
17,164573
17,235729
17,140243
17,248427
17,211379
17,196695
17,261551
17,202773
17,158307
17,155903
17,156937
17,244011
17,219907
17,163715
17,144083
17,191849
17,217051
17,177959
17,147515
17,160099
17,198947
17,216411
17,163039
17,223071
17,170231
17,175131
17,160673
17,244731
17,249003
17,163813
17,238255
17,235485
17,180481
17,216927
17,150103
17,162059
17,163701
17,205353
17,147831
17,174081
17,260715
17,195791
17,150177
17,188119
17,227555
17,145899
17,250663
17,253123
17,199919
17,142179
17,250811
17,209373
17,158513
17,243629
17,199783
17,204375
17,165011
17,176847
17,210409
17,209435
17,241209
17,189715
17,224407
17,174253
17,145799
17,146795
17,249343
17,145463
17,211069
17,187831
17,152909
17,155103
17,172307
17,221749
17,252117
17,136975
17,225079
17,249045
17,147387
17,150981
17,250927
17,134823
17,233375
17,208375
17,155239
17,208261
17,136765
17,173717
17,160163
17,186355
17,238025
17,187603
17,214605
17,227897
17,209549
17,256661
17,239331
17,140031
17,259273
17,134717
17,220881
17,187705
17,224873
17,247797
17,234287
17,233731
17,166527
17,152173
17,196429
17,237869
17,206123
17,197677
17,188701
17,194783
17,192529
17,223525
17,257809
17,246425
17,151003
17,167439
17,177713
17,151501
17,215449
17,151045
17,148261
17,184465
17,192141
17,158693
17,233867
17,251517
17,131531
17,143067
17,142901
17,193597
17,191833
17,223905
17,174645
17,148429
17,210103
17,250859
17,150751
17,160857
17,131105
17,154309
17,169951
17,224201
17,190251
17,150449
17,228107
17,134285
17,234937
17,210157
17,144657
17,237661
17,144293
17,202799
17,168439
17,167613
17,261839
17,204793
17,196675
17,261227
17,135311
17,170559
17,248457
17,259353
17,160215
17,261501
17,180707
17,255685
17,238473
17,163477
17,183349
17,185455
17,221771
17,251289
17,140611
17,251739
17,153757
17,142229
17,232549
17,166991
17,238867
17,229021
17,226969
17,171531
17,246817
17,208141
17,220505
17,204329
17,229069
17,234357
17,171233
17,252145
17,226637
17,250547
17,247581
17,140427
17,146067
17,254425
17,176827
17,210213
17,175113
17,261791
17,238883
17,157757
17,210995
17,194187
17,232613
17,177695
17,213803
17,171385
17,245453
17,239125
17,189093
17,156133
17,255289
17,219913
17,196355
17,209971
17,211441
17,159877
17,223679
17,228847
17,139793
17,202325
17,243299
17,144397
17,139323
17,179507
17,200001
17,220637
17,251023
17,219189
17,149829
17,163603
17,209689
17,183923
17,257531
17,178305
17,179417
17,184073
17,238433
17,202933
17,197969
17,202345
17,203925
17,134407
17,137639
17,208109
17,200521
17,199453
17,210703
17,151915
17,193439
17,132301
17,229505
17,260419
17,255391
17,145035
17,201899
17,215173
17,233565
17,168323
17,199029
17,151555
17,175215
17,141481
17,137901
17,240283
17,199379
17,231007
17,223887
17,260037
17,156267
17,240609
17,217149
17,142227
17,203171
17,188171
17,161205
17,195287
17,159435
17,259539
17,199495
17,175689
17,230459
17,250485
17,144481
17,187163
17,258749
17,252231
17,225889
17,222403
17,204595
17,166881
17,153325
17,235115
17,253611
17,229913
17,211269
17,255143
17,171773
17,178713
17,152917
17,198637
17,137085
17,155911
17,174731
17,151447
17,207033
17,139645
17,261419
17,160573
17,152025
17,237463
17,188887
17,252765
17,146527
17,233259
17,224075
17,173721
17,210611
17,144211
17,247525
17,209997
17,159459
17,137809
17,255031
17,252473
17,209047
17,241167
17,172421
17,247383
17,205371
17,139057
17,241945
17,132995
17,162823
17,224175
17,235291
17,246357
17,156287
17,240995
17,186835
17,217845
17,197661
17,160893
17,253931
17,214517
17,214531
17,222775
17,161371
17,148063
17,161383
17,250159
17,185533
17,196247
17,140011
17,239417
17,195957
17,178467
17,225895
17,192383
17,167965
17,200867
17,245911
17,162503
17,162625
17,147971
17,245543
17,161915
17,258851
17,176951
17,138625
17,246587
17,132659
17,179913
17,142439
17,169341
17,168581
17,251119
17,257447
17,237361
17,173125
17,203349
17,248977
17,133333
17,224343
17,182813
17,199979
17,260285
17,238269
17,139361
17,131837
17,132189
17,157887
17,217855
17,259415
17,183941
17,217935
17,144741
17,260231
17,139351
17,155759
17,205871
17,225217
17,261059
17,219207
17,180059
17,189209
17,240665
17,249727
17,212695
17,248519
17,193105
17,236581
17,241967
17,241367
17,161815
17,238535
17,188287
17,234925
17,144541
17,167165
17,236401
17,186117
17,169133
17,147099
17,209003
17,168707
17,175313
17,169159
17,227637
17,231663
17,188045
17,187371
17,162531
17,181439
17,182667
17,204021
17,148599
17,178679
17,255093
17,225085
17,136717
17,152613
17,190875
17,149417
17,140465
17,243275
17,191169
17,234771
17,161327
17,158645
17,229447
17,239087
17,248351
17,187083
17,140581
17,166199
17,257137
17,258049
17,141809
17,155185
17,251159
17,219417
17,251833
17,169747
17,220373
17,236871
17,215687
17,200461
17,191797
17,231505
17,135381
17,244665
17,157323
17,160453
17,239039
17,243849
17,143525
17,261909
17,233817
17,213683
17,173423
17,180903
17,209561
17,240675
17,221927
17,216233
17,174235
17,231751
17,177915
17,200089
17,208403
17,210267
17,260129
17,216465
17,176629
17,161745
17,222157
17,251647
17,144045
17,259049
17,196281
17,178519
17,231647
17,261073
17,218835
17,147709
17,226659
17,140485
17,175341
17,159189
17,182681
17,174447
17,226255
17,159521
17,243435
17,174015
17,162483
17,143987
17,227227
17,227963
17,261281
17,143375
17,145935
17,137351
17,238033
17,184745
17,247155
17,150761
17,261661
17,205663
17,149473
17,131195
17,211321
17,159983
17,175009
17,227883
17,131811
17,192555
17,197907
17,135155
17,168935
17,176221
17,252653
17,157337
17,204751
17,185947
17,138939
17,179645
17,254359
17,206441
17,241679
17,220257
17,133347
17,190125
17,134121
17,151953
17,184423
17,210731
17,234209
17,180783
17,149325
17,236711
17,167563
17,145841
17,217067
17,137657
17,243793
17,222767
17,202215
17,157105
17,195967
17,210279
17,167621
17,252923
17,141203
17,210043
17,248919
17,254081
17,173031
17,188621
17,149383
17,162221
17,186949
17,257651
17,226005
17,132749
17,242959
17,174807
17,229937
17,169753
17,175995
17,235817
17,194267
17,259501
17,145183
17,149271
17,200863
17,246045
17,188167
17,171149
17,235919
17,227545
17,188991
17,161453
17,132589
17,212075
17,178553
17,255357
17,215917
17,207749
17,260545
17,156215
17,179631
17,140747
17,132289
17,194531
17,193709
17,166065
17,209665
17,134139
17,139639
17,140569
17,169231
17,252133
17,212995
17,235937
17,220771
17,140545
17,192781
17,191249
17,181739
17,201151
17,182735
17,259873
17,238597
17,145297
17,211439
17,183493
17,145517
17,222525
17,152277
17,225595
17,157303
17,254389
17,258995
17,132183
17,203347
17,245459
17,132453
17,157081
17,193275
17,181481
17,201283
17,193499
17,175401
17,132613
17,211333
17,137393
17,260751
17,204425
17,216761
17,171545
17,164417
17,166037
17,218979
17,192033
17,256405
17,200845
17,257669
17,149819
17,245761
17,158005
17,231895
17,136807
17,198781
17,203743
17,162421
17,168007
17,213559
17,137291
17,198489
17,133133
17,135685
17,179757
17,192187
17,152421
17,186935
17,247197
17,252919
17,241181
17,159301
17,228447
17,179943
17,212619
17,166815
17,134369
17,193549
17,154597
17,158785
17,143907
17,235565
17,147695
17,222293
17,210139
17,160221
17,245939
17,210741
17,134421
17,176235
17,222391
17,247441
17,174499
17,153745
17,236135
17,186201
17,211961
17,254105
17,179541
17,147685
17,208545
17,242581
17,206591
17,147335
17,233645
17,185761
17,251035
17,193191
17,186453
17,156467
17,188437
17,144131
17,238739
17,187535
17,176159
17,202297
17,246019
17,238969
17,245669
17,180891
17,142923
17,216013
17,164547
17,256059
17,133827
17,172161
17,136399
17,134183
17,200827
17,214299
17,162155
17,145907
17,144095
17,249463
17,166235
17,171737
17,188859
17,168893
17,145489
17,249985
17,254691
17,139199
17,219509
17,159781
17,224417
17,154905
17,171263
17,176411
17,229759
17,204953
17,248171
17,141375
17,213297
17,211667
17,164753
17,233841
17,257305
17,171699
17,256203
17,246515
17,156991
17,134245
17,260609
17,178043
17,252579
17,197119
17,209135
17,152981
17,244925
17,240887
17,134411
17,247489
17,227271
17,157453
17,198141
17,136773
17,134555
17,163291
17,202379
17,262111
17,138891
17,173731
17,228241
17,174907
17,166517
17,190553
17,211553
17,214797
17,142755
17,155083
17,227479
17,221815
17,138313
17,198385
17,234821
17,248499
17,245135
17,214343
17,248493
17,209733
17,210117
17,218275
17,161677
17,190801
17,222261
17,257519
17,249265
17,169961
17,248407
17,164861
17,182489
17,238085
17,154275
17,180257
17,249427
17,203995
17,167243
17,222383
17,178795
17,235441
17,195377
17,240447
17,166361
17,179787
17,182523
17,165417
17,216289
17,186503
17,190661
17,148409
17,261207
17,158147
17,210343
17,235679
17,213009
17,182993
17,177677
17,192411
17,186769
17,175467
17,141005
17,200131
17,167639
17,201759
17,222999
17,147449
17,143403
17,141061
17,136411
17,149347
17,251685
17,253149
17,186463
17,216367
17,176195
17,172687
17,226843
17,151809
17,156089
17,261145
17,223813
17,250843
17,194413
17,158053
17,192803
17,232861
17,149729
17,142959
17,178893
17,170183
17,174431
17,244275
17,208409
17,236771
17,243033
17,139055
17,179015
17,246213
17,139299
17,226371
17,158391
17,226589
17,228211
17,166515
17,187453
17,159571
17,148497
17,160511
17,198857
17,182415
17,174071
17,144587
17,221627
17,165527
17,202095
17,230229
17,168713
17,203167
17,162875
17,153731
17,156315
17,221065
17,255167
17,158195
17,156383
17,175971
17,144051
17,168377
17,232481
17,174213
17,238549
17,223781
17,227449
17,248219
17,179447
17,169475
17,150347
17,257067
17,189517
17,241059
17,191203
17,179651
17,178287
17,195207
17,209857
17,203479
17,153133
17,201199
17,160295
17,185599
17,204199
17,170165
17,194717
17,151303
17,180101
17,165575
17,136855
17,141017
17,218619
17,183531
17,252299
17,138191
17,183065
17,151591
17,156979
17,182239
17,208285
17,147601
17,255451
17,190605
17,253607
17,172677
17,175955
17,205227
17,175267
17,151735
17,165757
17,216747
17,184865
17,220339
17,165287
17,166431
17,260479
17,223467
17,239283
17,225571
17,211757
17,247273
17,212851
17,231695
17,136447
17,161779
17,168037
17,150249
17,138463
17,187857
17,242291
17,220201
17,234395
17,252089
17,154177
17,187961
17,186527
17,227013
17,150801
17,261263
17,201007
17,185965
17,216625
17,152849
17,241933
17,141665
17,147955
17,161635
17,137939
17,219961
17,173849
17,150473
17,164179
17,156673
17,192057
17,159013
17,174333
17,214639
17,184567
17,226613
17,152075
17,237729
17,252545
17,168419
17,251425
17,179261
17,179671
17,144789
17,261459
17,229259
17,228281
17,224701
17,152657
17,185755
17,189191
17,183697
17,213763
17,257387
17,191519
17,163279
17,244865
17,167525
17,260615
17,248057
17,178997
17,149623
17,231597
17,250193
17,140113
17,238915
17,230761
17,228263
17,192315
17,212239
17,191855
17,210223
17,253723
17,245599
17,160645
17,215915
17,175773
17,189417
17,188239
17,202737
17,242051
17,251637
17,222477
17,253327
17,161265
17,173783
17,136417
17,168455
17,172603
17,203215
17,187591
17,143473
17,220569
17,260555
17,216149
17,145111
17,138721
17,227003
17,216451
17,140819
17,225375
17,227097
17,198899
17,235187
17,148121
17,136303
17,164781
17,244157
17,228573
17,184205
17,216165
17,237603
17,253097
17,198699
17,165325
17,151641
17,163739
17,151277
17,225463
17,155053
17,201889
17,243203
17,241989
17,150841
17,230551
17,258769
17,217007
17,205333
17,174711
17,207829
17,261223
17,154881
17,131123
17,237801
17,229855
17,140869
17,177525
17,217479
17,203393
17,209205
17,207875
17,229365
17,212229
17,182533
17,150147
17,221401
17,187759
17,142663
17,236569
17,248453
17,183243
17,139963
17,225303
17,184855
17,197341
17,212987
17,174271
17,155723
17,134723
17,147457
17,213997
17,181131
17,163801
17,156377
17,237827
17,192437
17,172367
17,205201
17,254115
17,146821
17,232439
17,201021
17,261743
17,218399
17,204571
17,167903
17,149575
17,148725
17,211989
17,143011
17,218581
17,214497
17,144911
17,198809
17,239489
17,179367
17,145219
17,215749
17,216567
17,193819
17,190191
17,219015
17,140985
17,153343
17,226551
17,230977
17,152473
17,209315
17,153883
17,247499
17,186313
17,203097
17,162365
17,159737
17,173307
17,253691
17,214227
17,194557
17,239853
17,236689
17,227509
17,235603
17,206723
17,208115
17,173461
17,189569
17,222025
17,224721
17,235547
17,220941
17,185785
17,245501
17,146279
17,196011
17,160421
17,256289
17,204527
17,177551
17,154169
17,212909
17,256687
17,139695
17,224149
17,231011
17,142347
17,236585
17,168687
17,258491
17,186665
17,232777
17,214085
17,197949
17,180963
17,170585
17,244923
17,189299
17,254187
17,221801
17,147861
17,140139
17,175949
17,240461
17,147363
17,187485
17,210457
17,174309
17,179947
17,187605
17,160301
17,170579
17,140647
17,233379
17,234945
17,207169
17,135751
17,199969
17,137843
17,231845
17,209081
17,142997
17,166145
17,168627
17,239041
17,155421
17,192701
17,240807
17,159583
17,193059
17,214107
17,151951
17,257911
17,151125
17,219187
17,220953
17,166253
17,147081
17,236485
17,261489
17,150215
17,206985
17,188241
17,161023
17,237563
17,229351
17,163317
17,210631
17,148927
17,132239
17,194007
17,187241
17,154333
17,196515
17,135149
17,136763
17,220599
17,139463
17,179569
17,182293
17,131365
17,180873
17,208011
17,145667
17,256109
17,175033
17,159431
17,222489
17,220717
17,201585
17,177075
17,191317
17,197507
17,202855
17,209877
17,214493
17,245421
17,220425
17,149445
17,137381
17,145457
17,176007
17,162259
17,261895
17,182765
17,243175
17,207523
17,240099
17,218925
17,225133
17,182041
17,251541
17,142577
17,175601
17,259911
17,243377
17,235537
17,194363
17,190293
17,180191
17,218151
17,131415
17,140039
17,137179
17,245839
17,213551
17,235863
17,138103
17,133489
17,154127
17,238295
17,182429
17,180139
17,253747
17,200579
17,178069
17,152755
17,166641
17,151351
17,248437
17,184675
17,238607
17,163859
17,144405
17,178015
17,177849
17,233917
17,230173
17,159319
17,197483
17,158475
17,174999
17,208751
17,241045
17,186241
17,174855
17,197503
17,191727
17,219921
17,250501
17,206393
17,241271
17,198477
17,139945
17,173149
17,246807
17,228913
17,137451
17,211027
17,255805
17,199421
17,186971
17,230751
17,173667
17,209301
17,178315
17,235715
17,138547
17,134793
17,178869
17,191199
17,251745
17,131545
17,260413
17,198843
17,174941
17,202113
17,193603
17,211703
17,140519
17,210897
17,177327
17,137261
17,205803
17,137073
17,189449
17,246121
17,147257
17,161559
17,210983
17,217615
17,167315
17,258295
17,187849
17,251809
17,151083
17,174533
17,205143
17,245877
17,138261
17,185847
17,152743
17,175671
17,178501
17,260065
17,209543
17,169601
17,201637
17,155409
17,135367
17,240089
17,180535
17,196475
17,206193
17,191585
17,187265
17,180567
17,191161
17,137845
17,261523
17,243617
17,157707
17,187325
17,143283
17,197159
17,237403
17,256699
17,147125
17,224927
17,248341
17,255675
17,251409
17,183281
17,251953
17,225823
17,237497
17,156233
17,243883
17,234711
17,135529
17,216533
17,178073
17,243457
17,137147
17,154437
17,132059
17,153921
17,152293
17,158711
17,180539
17,167337
17,160851
17,140557
17,217671
17,250701
17,170003
17,240701
17,202833
17,253011
17,213327
17,226577
17,132973
17,253411
17,228931
17,149485
17,148633
17,149537
17,199861
17,218049
17,198999
17,143885
17,206465
17,232145
17,163111
17,138061
17,257239
17,209683
17,256019
17,259981
17,223715
17,218097
17,136127
17,161093
17,213685
17,246535
17,137045
17,145255
17,134517
17,240953
17,137825
17,194975
17,199573
17,230159
17,242485
17,254475
17,220591
17,259989
17,135247
17,219139
17,252041
17,155863
17,250123
17,202109
17,188577
17,181633
17,191975
17,235473
17,258961
17,201487
17,134627
17,217701
17,225343
17,260421
17,165175
17,179665
17,154117
17,227047
17,165821
17,179163
17,157869
17,228763
17,191093
17,250639
17,173069
17,261433
17,254277
17,198923
17,171093
17,208847
17,197153
17,238521
17,163889
17,237515
17,242651
17,145589
17,224101
17,149639
17,222349
17,228687
17,243637
17,213743
17,228487
17,221225
17,174127
17,239681
17,184751
17,174283
17,159359
17,233569
17,163413
17,247119
17,210953
17,250961
17,136783
17,260215
17,189369
17,223831
17,241139
17,175541
17,145631
17,138385
17,208037
17,253383
17,185563
17,182177
17,153573
17,256815
17,242029
17,235169
17,164587
17,154719
17,145601
17,207311
17,172251
17,142335
17,219305
17,259499
17,181199
17,223923
17,171819
17,150827
17,217137
17,191227
17,141195
17,149681
17,152155
17,142635
17,203509
17,244493
17,192923
17,205153
17,171091
17,202447
17,205343
17,220995
17,250695
17,232625
17,234631
17,176729
17,209241
17,134257
17,227979
17,194619
17,216309
17,229239
17,177925
17,217467
17,175353
17,250245
17,206305
17,242917
17,222657
17,199275
17,256985
17,153285
17,234089
17,173345
17,233633
17,204959
17,158081
17,246487
17,199571
17,225179
17,157189
17,209657
17,245603
17,154701
17,162555
17,171629
17,230863
17,180277
17,139721
17,205745
17,236105
17,210255
17,132017
17,196175
17,180881
17,141051
17,142827
17,181673
17,157261
17,257783
17,228535
17,174351
17,158585
17,166315
17,186327
17,151941
17,141377
17,218805
17,193893
17,189395
17,208225
17,202269
17,188453
17,193015
17,183137
17,163429
17,206639
17,181227
17,247943
17,180571
17,193331
17,224551
17,133895
17,203293
17,135131
17,261621
17,147157
17,215505
17,257015
17,255847
17,183293
17,157481
17,151741
17,146785
17,135961
17,183869
17,141627
17,174449
17,195221
17,141073
17,159167
17,220433
17,175771
17,201263
17,241151
17,145325
17,255395
17,176189
17,243925
17,235717
17,261961
17,176177
17,188595
17,162631
17,145717
17,208177
17,224429
17,216351
17,189053
17,184253
17,164907
17,178539
17,175109
